"ANY","CODI_ALUMNE","PCAT","PCAT_CL","PCAT_EE","PCAST","PCAST_CL","PCAST_EE","PANG","PANG_CO","PANG_CL","PANG_EE","PFRAN","PFRAN_CO","PFRAN_CL","PFRAN_EE","PMAT","PMAT_EFM","PMAT_CR","PMAT_EST","PMAT_NC","PALE","PALE_CO","PALE_CL","PALE_EE","PCIEN","PCIEN_COMP1","PCIEN_COMP2","PCIEN_COMP3","PCIEN_COMP4","GENERE","MES_NAIXEMENT","ANY_NAIXEMENT","NATURALESA","ÀREA TERRITORIAL","HÀBITAT"
"2022","16431235061","","","","","","","24,4","33,33","36","0","","","","","","","","","","","","","","32,22","33,33","33,33","30","","D","8","2004","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","586451097","70,4","84","50","61,65","84","28,13","64","66,67","80","40","","","","","57,78","55.56","44,44","77,78","50","","","","","75,37","83,33","77,78","65","","H","4","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","12333054105","86,25","100","65,63","97,5","100","93,75","89,2","100","88","80","","","","","65,83","66.67","66,67","66,67","62,5","","","","","78,7","83,33","77,78","75","","D","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2597981847","91,45","92","90,63","97,5","100","93,75","88","100","100","60","","","","","68,89","77.78","55,56","88,89","50","","","","","80,37","83,33","77,78","80","","D","11","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","5927250648","61,55","88","21,88","70,3","88","43,75","53,2","46,67","68","40","","","","","51,11","22.22","55,56","66,67","50","","","","","64,81","66,67","77,78","50","","H","2","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2592109164","70,4","84","50","72,7","92","43,75","63,6","100","84","0","","","","","41,67","33.33","44,44","55,56","25","","","","","62,78","66,67","66,67","55","","H","2","2005","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2600062840","80,3","88","68,75","80,2","92","62,5","95,4","100","96","90","","","","","58,06","77.78","55,56","44,44","62,5","","","","","73,33","83,33","66,67","70","","D","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","19712959881","34,95","52","9,38","38,5","60","6,25","27,6","33,33","44","0","","","","","14,17","0","22,22","0","37,5","","","","","15,37","0","11,11","35","","H","10","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2598037175","82,9","84","81,25","71,55","88","46,88","85,8","93,33","92","70","","","","","90,83","66.67","100","100","87,5","","","","","81,11","83,33","100","60","","H","3","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","233279000","77,6","96","50","75,4","84","62,5","86,4","100","96","60","","","","","96,67","100","88,89","100","100","","","","","80,74","83,33","88,89","70","","H","1","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2600782759","51,95","72","21,88","61,45","92","15,63","33,6","53,33","44","0","","","","","15,56","11.11","33,33","11,11","0","","","","","30","16,67","33,33","40","","D","11","2004","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2600006623","63,05","78","40,63","77,85","86","65,63","91,4","86,67","96","90","","","","","33,06","11.11","33,33","44,44","37,5","","","","","45","66,67","33,33","35","","H","9","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2598971739","83,75","100","59,38","95","100","87,5","95,4","100","96","90","","","","","38,61","55.56","22,22","44,44","37,5","","","","","87,41","83,33","88,89","90","","D","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2583414017","43,4","64","12,5","81,75","80","84,38","78,8","100","92","40","","","","","58,06","77.78","22,22","77,78","62,5","","","","","44,44","50","33,33","50","","D","4","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2599871634","75,1","96","43,75","64,15","84","34,38","67,4","73,33","76","50","","","","","56,94","88.89","44,44","77,78","12,5","","","","","69,44","66,67","66,67","75","","H","6","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2599061721","83","80","87,5","90,05","98","78,13","93,4","93,33","96","90","","","","","76,67","100","66,67","88,89","50","","","","","80,74","83,33","88,89","70","","D","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2599083275","81,55","88","71,88","88,85","96","78,13","87,4","93,33","96","70","","","","","84,17","100","88,89","66,67","87,5","","","","","82,41","83,33","88,89","75","","H","12","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2599859413","73,2","72","75","84,05","88","78,13","87,2","93,33","88","80","","","","","68,61","88.89","77,78","66,67","37,5","","","","","73,33","83,33","66,67","70","","D","5","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","2599893188","85,1","96","68,75","86,45","92","78,13","92","93,33","100","80","","","","","80,83","66.67","66,67","100","87,5","","","","","87,41","83,33","88,89","90","","H","2","2006","Privada","Consorci d'Educació de Barcelona","Més de 100000"
"2022","7107655603","74,45","72","78,13","93,9","94","93,75","89,8","86,67","92","90","","","","","80","100","66,67","100","50","","","","","75,19","66,67","88,89","70","","H","4","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4306440819","76,55","88","59,38","93,85","96","90,63","66,2","53,33","88","50","","","","","71,67","66.67","88,89","55,56","75","","","","","70,19","66,67","88,89","55","","H","3","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","7114460067","86,45","92","78,13","96,35","96","96,88","98","93,33","100","100","","","","","87,5","100","77,78","88,89","87,5","","","","","75,19","66,67","88,89","70","","D","6","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","16342911793","45,8","68","12,5","55,4","84","12,5","53,6","93,33","64","0","","","","","65,83","66.67","55,56","77,78","62,5","","","","","65,19","66,67","88,89","40","","H","10","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","13804462469","72,05","68","78,13","76,45","92","53,13","78,8","80","92","60","","","","","66,67","66.67","77,78","66,67","50","","","","","54,81","50","44,44","70","","H","8","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","7108037113","81,8","78","87,5","96,35","96","96,88","95","93,33","100","90","","","","","86,67","66.67","88,89","88,89","100","","","","","77,04","83,33","77,78","70","","H","9","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4322458821","87,6","96","75","87,6","96","75","95,4","100","96","90","","","","","97,5","100","100","100","87,5","","","","","84,07","83,33","88,89","80","","H","10","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","15279063260","71,8","78","62,5","76,75","80","71,88","96,8","100","92","100","","","","","97,78","88.89","100","100","100","","","","","68,7","83,33","77,78","45","","H","3","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","6716271081","62,15","64","59,38","72,9","84","56,25","60,4","60","76","40","","","","","68,89","44.44","66,67","100","50","","","","","57,41","66,67","55,56","50","","H","6","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","7223043670","72,95","82","59,38","91,25","100","78,13","70,4","53,33","76","80","","","","","91,11","88.89","88,89","88,89","100","","","","","59,07","66,67","55,56","55","","H","7","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","7222942455","71,6","86","50","75,3","88","56,25","64,8","60","72","60","","","","","36,39","44.44","33,33","33,33","37,5","","","","","37,04","16,67","44,44","50","","H","5","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","6715079662","80,3","88","68,75","86,45","92","78,13","81,4","73,33","96","70","","","","","97,78","88.89","100","100","100","","","","","65,93","50","77,78","70","","H","6","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","7107801802","69,15","84","46,88","75,3","88","56,25","79,4","86,67","96","50","","","","","40,28","55.56","33,33","55,56","12,5","","","","","69,63","83,33","55,56","70","","H","1","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","7109173207","59,55","68","46,88","68,2","72","62,5","89","100","80","90","","","","","54,72","44.44","22,22","88,89","62,5","","","","","52,22","83,33","33,33","40","","H","8","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4305405054","75,4","84","62,5","87,8","88","87,5","59,2","66,67","68","40","","","","","80,56","77.78","100","66,67","75","","","","","73,33","83,33","66,67","70","","D","3","2005","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","6714966228","80,3","88","68,75","80,55","78","84,38","76,4","86,67","96","40","","","","","65,56","77.78","55,56","77,78","50","","","","","57,78","66,67","66,67","40","","D","6","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","6715045888","73,05","78","65,63","64,5","70","56,25","35,8","40","52","10","","","","","33,89","11.11","22,22","66,67","25","","","","","37,04","50","11,11","50","","D","6","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","7223077445","80","100","50","82,7","92","68,75","88,8","93,33","92","80","","","","","65","66.67","55,56","66,67","75","","","","","69,81","66,67","77,78","65","","H","12","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","6977610603","86,55","88","84,38","62","70","50","95","93,33","100","90","","","","","80","66.67","77,78","77,78","100","","","","","87,41","83,33","88,89","90","","H","12","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","13359511710","82,7","92","68,75","87,85","86","90,63","93,6","100","84","100","","","","","58,89","77.78","55,56","55,56","50","","","","","62,96","83,33","55,56","50","","D","4","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","6977947123","52,2","62","37,5","49,95","52","46,88","57,2","80","68","20","","","","","49,72","11.11","33,33","100","37,5","","","","","63,52","66,67","88,89","35","","H","5","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","7114325079","86,25","100","65,63","87,65","94","78,13","92,8","86,67","92","100","","","","","97,5","100","100","100","87,5","","","","","91,11","83,33","100","90","","H","9","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","6714899679","91,45","92","90,63","77,85","86","65,63","89","93,33","100","70","","","","","59,72","44.44","66,67","77,78","37,5","","","","","71,48","66,67","77,78","70","","D","3","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","15206891083","63,3","68","56,25","65,8","68","62,5","31,2","40","48","0","","","","","28,89","11.11","44,44","44,44","0","","","","","61,11","33,33","100","50","","D","4","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4305641243","71,7","82","56,25","77,95","82","71,88","23,6","20","44","0","","","","","10","33.33","11,11","0","0","","","","","34,44","16,67","66,67","20","","H","12","2005","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","6977992119","85,2","92","75","82,85","86","78,13","71,8","66,67","92","50","","","","","88,89","77.78","100","77,78","100","","","","","82,22","66,67","100","80","","H","6","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","7109252866","82,85","86","78,13","81,45","92","65,63","88","100","100","60","","","","","69,72","77.78","77,78","77,78","37,5","","","","","64,44","66,67","66,67","60","","D","12","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","7224584718","91,45","92","90,63","89","90","87,5","91","100","100","70","","","","","88,06","77.78","100","100","62,5","","","","","72,96","83,33","55,56","80","","D","10","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","7224156320","79,1","86","68,75","92,65","94","90,63","85,6","93,33","84","80","","","","","89,44","88.89","100","88,89","75","","","","","86,11","83,33","100","75","","H","8","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4306406156","82,9","84","81,25","85,05","98","65,63","92","93,33","100","80","","","","","84,17","66.67","100","77,78","87,5","","","","","76,67","83,33","66,67","80","","H","2","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","7224100102","60,75","70","46,88","76,75","80","71,88","58","73,33","60","40","","","","","38,06","44.44","44,44","44,44","12,5","","","","","52,41","66,67","55,56","35","","D","9","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4305315063","78,1","76","81,25","67","70","62,5","85","100","100","50","","","","","79,44","88.89","66,67","88,89","75","","","","","66,48","66,67","77,78","55","","H","2","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","7107643381","79,2","82","75","96,25","100","90,63","97","100","100","90","","","","","84,17","66.67","77,78","100","87,5","","","","","79,07","83,33","88,89","65","","H","12","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","6977643378","73,2","72","75","97,5","100","93,75","97","100","100","90","","","","","88,61","88.89","77,78","100","87,5","","","","","80,37","83,33","77,78","80","","D","1","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","6714921233","85,3","88","81,25","96,25","100","90,63","79,8","73,33","92","70","","","","","82,78","55.56","88,89","100","75","","","","","86,11","83,33","100","75","","D","5","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","7224190094","91,35","96","84,38","81,45","92","65,63","91","100","100","70","","","","","77,5","66.67","55,56","100","87,5","","","","","80,37","83,33","77,78","80","","H","6","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","7114213533","65,75","70","59,38","69,4","74","62,5","61","93,33","60","30","","","","","39,17","33.33","33,33","66,67","12,5","","","","","66,85","66,67","88,89","45","","D","10","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","4321446491","76,85","76","78,13","81,8","78","87,5","93,2","93,33","88","100","","","","","76,94","88.89","88,89","66,67","62,5","","","","","74,81","66,67","77,78","80","","D","11","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
"2022","6976406070","82,6","96","62,5","87,6","96","75","94","100","100","80","","","","","22,5","33.33","22,22","22,22","12,5","","","","","66,3","83,33","55,56","60","","D","3","2006","Pública","Consorci d'Educació de Barcelona","Més de 100000"
